store_ID,nb_customers_on_day,open,promotion,sales
259,1624,1,0,7967.88
229,0,0,0,0.0
440,0,0,0,0.0
692,894,1,1,7961.069619047619
715,0,0,0,0.0
640,681,1,0,7493.18
934,481,1,0,4389.500785714286
837,405,1,0,2703.8
441,668,1,1,6466.6475
244,496,1,1,4774.0145
818,640,1,1,6489.675833333334
943,0,0,0,0.0
957,709,1,0,5920.034000000001
431,910,1,0,8079.665
416,1232,1,0,9249.043333333333
687,664,1,0,7018.495833333335
891,0,0,0,0.0
591,458,1,0,4809.2175
464,1280,1,1,11010.941166666667
222,519,1,0,4362.602428571429
186,281,1,0,2544.203333333333
1084,0,0,0,0.0
163,920,1,0,7783.516666666667
412,0,0,0,0.0
410,796,1,1,6486.866666666666
233,919,1,0,7832.566999999999
433,813,1,1,7334.96
1057,0,0,0,0.0
274,850,1,0,3373.625
821,1108,1,1,10647.415166666666
275,704,1,1,7577.425
721,1134,1,0,12176.09
905,1341,1,0,10067.917785714286
902,0,0,0,0.0
82,878,1,1,10128.915333333332
27,1163,1,1,10463.034
512,1284,1,0,4911.67
1045,1228,1,0,10005.91
1065,312,1,0,2508.303785714286
255,496,1,0,4508.498166666667
469,1604,1,0,11867.779499999999
1008,0,0,0,0.0
1073,1005,1,0,8191.697595238094
374,776,1,0,6108.523333333333
1054,593,1,1,6280.083333333332
445,1480,1,0,8343.62
460,341,1,0,3283.593
253,802,1,1,6885.786
1082,857,1,0,5306.8
102,720,1,0,4016.05
1036,416,1,1,4157.924285714285
182,472,1,0,5834.235
127,668,1,0,4755.849238095237
834,398,1,0,3404.7066666666665
78,473,1,1,3731.43
162,459,1,0,5749.832666666667
290,620,1,1,6326.792666666666
833,539,1,1,6290.918000000001
104,1306,1,0,9881.926666666668
693,677,1,1,9953.09
943,557,1,0,6164.8357857142855
382,655,1,1,8626.748333333333
376,0,0,0,0.0
415,0,0,0,0.0
5,576,1,0,4391.07
695,643,1,1,6988.38
242,286,1,0,2932.035031746032
1110,389,1,0,3231.1330952380945
467,1449,1,1,11932.123333333335
1080,0,0,0,0.0
656,373,1,1,3285.2376190476193
87,973,1,1,8198.289999999999
1044,1097,1,1,9990.644166666667
561,0,0,0,0.0
1002,870,1,1,7885.99
1075,1005,1,0,9813.08
263,453,1,0,4814.073333333333
146,0,0,0,0.0
801,496,1,1,5036.0365
735,0,0,0,0.0
834,530,1,0,4333.903333333333
690,693,1,0,4700.18319047619
223,972,1,1,10445.47
27,1119,1,1,10600.715
516,0,0,0,0.0
767,630,1,1,6177.99
747,0,0,0,0.0
15,781,1,1,7906.715
709,1713,1,1,14356.63
1098,784,1,1,6101.308666666668
280,0,0,1,0.0
847,906,1,0,6149.142
579,671,1,0,5067.794166666667
613,858,1,0,5403.753047619048
273,627,1,0,5831.207333333332
111,632,1,1,7762.372333333333
336,0,0,0,0.0
317,720,1,1,7392.715999999999
866,560,1,1,8191.370666666667
699,1066,1,1,9880.980571428572
26,576,1,1,7179.824166666665
133,640,1,0,5123.27
44,713,1,1,6104.470000000001
203,849,1,0,6001.030666666667
516,0,0,0,0.0
298,705,1,1,8642.73
1034,648,1,0,5293.31
308,847,1,0,7357.980738095238
426,531,1,0,3758.328666666666
840,0,0,0,0.0
382,673,1,1,8446.062333333333
253,641,1,1,5452.9355000000005
566,559,1,0,4993.900833333333
227,0,0,0,0.0
167,1149,1,0,8959.51
466,632,1,0,5589.66
439,749,1,0,5432.315500000001
377,940,1,0,6844.16
306,379,1,0,3412.99
1031,0,0,0,0.0
146,862,1,1,11752.12
200,1064,1,0,8632.12
761,1042,1,1,9639.296
235,519,1,0,5737.191666666667
523,0,0,0,0.0
27,0,0,0,0.0
664,702,1,1,6020.74
224,475,1,1,7074.365
722,1440,1,0,8263.334714285715
1011,1113,1,0,9000.955
927,856,1,1,6270.590166666666
205,0,0,0,0.0
611,476,1,0,5519.352
302,415,1,1,5282.245500000001
316,727,1,0,7183.450761904763
637,866,1,0,9429.803666666667
160,546,1,0,5448.868333333333
831,1295,1,0,9239.957571428571
758,597,1,0,4311.790000000001
619,450,1,1,4471.510619047619
671,571,1,1,5716.579166666667
867,471,1,0,4642.206666666667
967,0,0,0,0.0
223,834,1,1,8407.017142857143
589,165,1,0,1347.9255873015875
86,703,1,1,5838.0598333333355
979,509,1,0,4335.819
615,1535,1,1,13765.73
195,0,0,0,0.0
963,1048,1,0,9902.356666666667
901,714,1,1,8403.773333333333
997,282,1,0,3055.7
366,0,0,0,0.0
863,313,1,0,2498.56
11,1154,1,1,8315.07
400,1257,1,1,9663.841833333334
1103,334,1,0,4249.276666666667
394,0,0,0,0.0
331,664,1,0,4664.588833333334
691,573,1,0,7015.0611666666655
437,1085,1,0,9477.5
440,507,1,0,4091.525
648,652,1,1,7385.1144047619055
710,0,0,1,0.0
728,521,1,1,6295.410777777777
302,390,1,0,3782.3
633,645,1,0,7876.741666666666
919,0,0,1,0.0
822,672,1,1,9052.642015873018
1062,696,1,1,7838.141666666668
837,0,0,0,0.0
985,682,1,1,6868.835999999999
283,625,1,1,5899.23
445,1700,1,0,10282.71
606,743,1,1,7212.838000000002
611,521,1,0,6054.9385
610,482,1,0,3676.6075
954,898,1,0,5986.86
998,492,1,0,3516.8108293650794
974,1572,1,1,12052.67
974,1546,1,0,10983.25
410,655,1,0,4335.190523809524
116,665,1,0,5932.635
15,664,1,0,6075.625
760,1086,1,0,6785.3115119047625
855,661,1,0,5670.9925
408,535,1,1,5831.06
721,699,1,0,6876.785
391,668,1,0,5205.209528221777
765,822,1,0,8904.053333333333
483,212,1,0,1634.4591666666665
928,0,0,0,0.0
652,814,1,1,8622.614166666666
867,357,1,0,3501.165
171,613,1,0,5855.748666666667
703,322,1,0,2566.1099047619045
985,851,1,1,9230.056
510,0,0,0,0.0
293,683,1,0,5039.358166666667
241,0,0,1,0.0
276,552,1,1,4528.402857142857
593,0,0,0,0.0
563,699,1,1,5436.7575
612,451,1,1,7578.722714285715
324,0,0,0,0.0
795,0,0,0,0.0
925,1403,1,0,7360.930000000001
655,632,1,0,6813.0568095238095
689,861,1,1,9319.540833333334
1001,713,1,1,6313.862761904761
682,1655,1,0,9916.41
638,528,1,1,7062.92
318,683,1,0,7796.695
825,505,1,1,4712.28
216,804,1,0,6345.584857142856
393,0,0,0,0.0
1013,693,1,1,7367.54
642,387,1,0,2684.5485555555556
304,1118,1,1,7286.74
1050,413,1,0,5431.5765
870,973,1,1,8272.89
494,1119,1,0,7759.86
312,0,0,0,0.0
358,1153,1,1,10662.53166666667
470,0,0,0,0.0
220,773,1,1,5993.696666666667
131,469,1,0,4163.8133333333335
906,1494,1,1,13925.162666666665
221,496,1,0,4680.0335353535365
747,856,1,0,7943.526666666668
84,0,0,0,0.0
404,480,1,0,3918.9933333333333
1048,0,0,0,0.0
302,297,1,0,3083.1338095238107
459,1454,1,1,13086.301666666668
1019,757,1,0,7894.66
862,1022,1,0,7190.412
732,840,1,1,7346.926666666667
17,864,1,1,7241.244999999999
817,3445,1,0,22155.1
724,650,1,1,6116.0725
391,401,1,0,3418.542857142857
228,599,1,1,7993.854500000002
466,400,1,0,4047.8
1094,431,1,0,5144.54
138,0,0,1,0.0
251,2113,1,0,15227.11
687,732,1,1,8610.0975
215,405,1,0,4789.21
47,835,1,0,6103.002666666666
5,571,1,0,4789.741666666667
238,1059,1,0,6424.74
712,645,1,1,7544.662166666667
516,948,1,1,8332.38
858,342,1,0,3684.980626984127
146,749,1,1,8641.304
296,826,1,1,7651.695
969,697,1,1,4445.698666666667
370,577,1,0,6345.280666666667
998,546,1,1,4731.67
1077,348,1,0,2807.506
740,0,0,0,0.0
13,0,0,0,0.0
964,1451,1,1,10378.35
267,1333,1,0,9854.61
333,1442,1,1,11373.195
365,525,1,0,4403.74
1061,594,1,1,8258.309500000001
45,0,0,0,0.0
732,367,1,0,3018.415
914,0,0,0,0.0
527,1006,1,0,10029.539166666666
519,0,0,0,0.0
1094,306,1,1,3721.1605
820,1263,1,1,14939.526666666665
807,995,1,1,10175.625095238096
882,1053,1,1,8889.23
618,589,1,1,8071.029
955,0,0,0,0.0
904,486,1,0,5496.436
837,228,1,0,1704.9585714285715
456,732,1,0,5096.53
877,974,1,0,6867.255523809523
609,637,1,1,6378.86
237,495,1,0,3954.7470000000003
1076,769,1,1,5673.78
1008,625,1,0,4072.718928571427
502,0,0,0,0.0
297,493,1,0,4880.294595238095
602,769,1,1,8643.536666666667
60,1326,1,0,13902.935
157,1043,1,1,10397.5
320,0,0,0,0.0
632,1047,1,1,8998.39
937,556,1,0,6142.9783333333335
492,1032,1,0,6230.535
3,800,1,0,6202.5233333333335
20,1054,1,1,10145.545952380953
259,2537,1,1,12514.87
751,567,1,0,3774.242789682541
1071,699,1,1,6092.02
27,1019,1,0,7851.135
107,0,0,0,0.0
228,611,1,0,7947.191999999998
674,1006,1,0,6946.613333333333
517,590,1,0,4657.9815
1095,890,1,0,6343.0225238095245
43,524,1,0,5305.736547619047
228,420,1,0,4310.705547619047
840,1056,1,1,7439.8
1077,571,1,1,5182.119738095237
168,446,1,0,4427.597928571428
1045,1358,1,0,12389.79
878,0,0,0,0.0
365,461,1,0,3896.0625
429,416,1,0,4736.5
252,0,0,0,0.0
404,673,1,1,6549.422940476189
614,892,1,0,5312.693
509,394,1,0,4221.502
546,1202,1,0,9809.14
921,1012,1,0,8229.67
773,673,1,0,4834.589333333333
781,406,1,0,2691.3
1085,911,1,1,9203.985999999999
603,943,1,0,6298.497166666668
1051,1140,1,1,9063.885260822512
715,800,1,0,7327.522
185,579,1,0,7135.926666666667
650,0,0,0,0.0
992,898,1,1,7698.396666666667
965,862,1,0,7525.703333333333
488,394,1,1,4090.2037539682537
775,750,1,1,11297.33
745,1292,1,1,13945.61
716,557,1,1,7533.315
613,1048,1,0,6345.944166666667
722,1585,1,1,10494.91
52,619,1,1,9069.37
1015,511,1,0,5914.064809523808
164,488,1,0,4183.487857142857
202,560,1,1,7032.3875
655,485,1,0,4900.198595238096
651,878,1,0,6309.77111904762
1109,391,1,0,3641.5505476190483
1114,2965,1,1,20276.6
379,0,0,0,0.0
447,543,1,1,4534.308
430,613,1,0,7067.43
280,773,1,1,11015.01
178,852,1,0,8533.817
634,898,1,1,10443.656666666668
797,403,1,1,4076.1855
1014,0,0,1,0.0
298,536,1,0,6306.24
1094,407,1,1,5051.496666666666
352,685,1,0,7312.518333333333
385,635,1,1,7111.31
22,592,1,1,5570.809666666667
121,490,1,0,3978.83
543,286,1,1,3635.697083333333
49,562,1,0,7091.805694444445
1035,798,1,1,6984.23
210,317,1,1,3246.6572142857144
613,787,1,0,4807.229333333334
657,1028,1,1,8822.49
984,609,1,0,4297.444619047619
505,412,1,0,3355.85
18,0,0,0,0.0
970,477,1,1,4307.836333333333
927,0,0,0,0.0
1073,882,1,1,6811.775333333333
323,839,1,1,11297.63
338,767,1,1,9666.001
2,494,1,0,3844.0693333333334
888,678,1,1,7422.73
818,888,1,1,9910.92
752,501,1,1,5733.630952380951
763,0,0,0,0.0
472,971,1,1,10614.205
799,855,1,1,9847.429944444446
675,250,1,0,2235.526
452,604,1,1,7222.25
204,0,0,0,0.0
105,507,1,0,4147.321777777778
929,713,1,0,6465.6584523809515
81,562,1,0,6905.827142857143
868,564,1,0,7784.3115
632,988,1,1,8126.99761904762
231,0,0,0,0.0
576,782,1,0,5100.388
94,708,1,1,8175.2465
471,603,1,0,6608.011095238094
569,517,1,0,4135.22
933,606,1,0,5471.64
294,764,1,0,5307.41875
424,931,1,1,9070.329000000002
9,464,1,0,4513.443333333334
1115,381,1,0,5426.726071428571
188,502,1,1,6132.71
637,641,1,0,7402.814896825398
1062,594,1,1,6819.1624999999985
1029,0,0,0,0.0
509,0,0,0,0.0
21,615,1,1,6742.203333333333
392,807,1,1,8828.009904761904
183,561,1,1,4654.05
20,1183,1,1,11412.094285714287
917,0,0,0,0.0
141,0,0,0,0.0
1005,838,1,0,4933.173500000001
522,941,1,0,10718.296666666667
1040,781,1,0,7112.172666666666
459,1096,1,0,7756.81
171,1237,1,1,14083.28
695,647,1,1,7431.66
616,0,0,1,0.0
271,743,1,0,6850.613547619049
1023,799,1,1,8264.166
831,1280,1,0,9747.55
962,912,1,0,7140.611999999999
575,227,1,0,2323.563333333333
840,1070,1,0,6691.200714285714
77,506,1,0,5208.04
459,0,0,0,0.0
346,598,1,1,6203.785
434,753,1,1,10157.060333333335
185,625,1,1,8340.403333333332
625,0,0,0,0.0
933,982,1,1,9264.931333333332
757,862,1,1,8956.921333333334
187,1011,1,1,9075.05
727,550,1,1,6341.451333333333
301,0,0,0,0.0
181,612,1,0,5225.036714285715
299,798,1,0,7030.970833333334
859,660,1,0,6482.035523809525
238,989,1,0,6026.821357142857
915,0,0,0,0.0
678,761,1,0,6356.1066666666675
554,732,1,1,6674.84
1050,507,1,0,7050.246571428572
544,2051,1,1,17316.93
805,0,0,0,0.0
213,693,1,0,8194.334499999999
889,465,1,1,4251.095666666667
382,0,0,0,0.0
776,624,1,1,6062.768583333332
179,850,1,0,5860.904694444446
574,912,1,1,13230.445
400,1257,1,1,9663.841833333334
702,352,1,1,4854.263
570,944,1,1,7505.496666666666
564,449,1,0,4844.664333333333
717,621,1,1,6429.288666666667
905,1375,1,1,10151.54
870,804,1,0,5603.178333333333
27,956,1,0,7055.529238095237
1021,1119,1,0,9804.364666666666
869,0,0,0,0.0
252,816,1,1,11914.366404761902
261,791,1,0,9064.276404761906
1108,549,1,0,4416.088333333334
355,1156,1,1,9817.26
554,438,1,0,3716.0733333333333
774,0,0,0,0.0
757,540,1,1,6588.9135
887,466,1,0,5111.582428571429
32,528,1,0,4294.78
1076,507,1,0,3171.65
368,859,1,1,12208.859071428573
871,0,0,0,0.0
188,378,1,0,3872.0166666666664
693,715,1,1,10748.466
172,812,1,0,6452.018071428571
955,379,1,0,3370.2375952380953
691,826,1,1,12520.26
234,816,1,0,7566.174
472,693,1,0,4907.008773809524
405,737,1,1,8539.769630952382
243,920,1,0,6291.3566666666675
849,1070,1,1,10508.8775
161,807,1,0,6516.946
1091,777,1,1,10185.146
76,807,1,0,7173.855
849,818,1,1,7437.049166666668
535,0,0,1,0.0
692,768,1,0,5952.139119047619
756,2326,1,1,16628.65166666667
1008,774,1,1,5983.84
983,1246,1,1,9939.68
226,664,1,1,6635.006666666666
462,567,1,0,4131.157833333332
668,1261,1,1,10100.12
180,887,1,1,7941.859880952384
380,1699,1,1,20160.356666666667
97,750,1,0,6803.97
224,402,1,0,5079.47
253,0,0,0,0.0
214,959,1,0,9198.84
257,572,1,0,4646.690047619048
203,1269,1,1,11127.97
105,572,1,0,4649.65
41,406,1,1,5360.623499999998
40,0,0,0,0.0
130,657,1,1,6048.8625
23,496,1,1,5769.662357142857
1029,1019,1,1,8344.524
229,671,1,0,7495.578833333334
1097,2714,1,1,11320.41
697,896,1,0,8571.075880952381
81,0,0,0,0.0
402,576,1,0,4996.311452380952
223,543,1,0,5174.107499999999
510,902,1,1,9340.373
109,881,1,1,8881.976
658,0,0,0,0.0
564,428,1,0,4371.945833333334
94,0,0,0,0.0
844,235,1,0,2016.3666666666663
214,507,1,0,6043.629666666668
1022,898,1,0,7660.386666666667
246,909,1,0,7039.03
356,0,0,0,0.0
753,819,1,1,9991.637999999999
1061,452,1,0,5812.97
1097,2519,1,0,9679.2
155,603,1,0,5831.0435
1104,403,1,1,5550.56
757,870,1,1,8477.054166666667
129,1091,1,0,7692.166666666668
1043,999,1,0,6494.74
416,1134,1,0,8030.03
681,574,1,1,4154.026
721,883,1,1,9801.70366666667
544,0,0,0,0.0
58,0,0,0,0.0
590,0,0,0,0.0
479,0,0,0,0.0
591,0,0,0,0.0
676,1946,1,0,8936.23
41,464,1,1,6355.76
465,0,0,0,0.0
747,630,1,0,7101.371428571429
409,461,1,0,4143.5347142857145
779,812,1,1,8957.4
895,898,1,1,9860.695
845,450,1,0,5369.215
112,0,0,0,0.0
272,552,1,0,4614.707142857142
610,597,1,0,5237.630000000001
390,1130,1,1,13817.49
1104,434,1,1,5529.944500000001
382,0,0,0,0.0
424,745,1,1,6387.62
183,848,1,1,7876.926666666667
1047,612,1,1,5650.488499999999
553,533,1,1,5865.60038095238
595,1914,1,1,18282.95
1059,1334,1,1,10380.5755
366,810,1,1,9609.935
427,668,1,0,5799.2479523809525
283,696,1,0,6511.105
320,1778,1,0,11833.177
646,1146,1,1,9895.332333333332
198,378,1,1,3436.668571428572
913,1598,1,1,15840.66
472,0,0,0,0.0
271,260,1,0,2877.7366666666667
544,1404,1,0,9916.9
525,987,1,0,12110.003333333334
471,743,1,1,9733.0525
750,512,1,1,6700.157738095237
606,397,1,0,3884.529666666667
372,0,0,0,0.0
12,1113,1,0,8888.132
879,0,0,0,0.0
850,0,0,0,0.0
878,789,1,1,8085.02
363,0,0,0,0.0
188,469,1,0,5079.0391666666665
844,387,1,0,3176.3156666666664
967,910,1,0,7624.028
247,535,1,0,6421.822833333334
1046,712,1,1,9410.181999999999
1030,413,1,1,4629.518142857141
296,935,1,1,9870.350499999999
345,0,0,0,0.0
916,769,1,1,6278.3475
639,461,1,1,4478.45
517,461,1,0,4604.460666666667
1014,1600,1,1,14054.51
938,960,1,1,9697.919416666666
72,769,1,1,9021.06
910,652,1,1,6988.508000000001
720,815,1,0,8440.9
12,799,1,0,5988.448511904763
872,675,1,1,8013.7375
722,1591,1,1,10105.435
366,524,1,0,5666.89
876,936,1,1,9482.59
393,556,1,1,5525.744000000001
130,638,1,1,6044.4868333333325
225,0,0,0,0.0
193,608,1,0,3675.5643333333337
1081,1312,1,1,8864.69
965,886,1,1,8492.1865
1104,383,1,0,4032.8877857142857
903,740,1,0,9872.653333333332
56,615,1,1,9314.64288888889
307,320,1,0,2430.8216666666667
873,0,0,0,0.0
427,681,1,0,6216.494166666667
23,481,1,0,5455.64
168,894,1,1,10403.38
1031,710,1,1,8857.744
796,0,0,0,0.0
1016,415,1,1,4701.499666666667
602,0,0,0,0.0
666,484,1,0,4529.812461038961
997,287,1,0,3014.45
30,394,1,0,3704.156857142857
793,500,1,1,5603.534000000001
513,0,0,1,0.0
1102,591,1,0,5720.81
1030,0,0,0,0.0
966,607,1,1,4791.41
376,697,1,0,6015.98
48,267,1,0,2697.1166666666663
422,0,0,0,0.0
63,565,1,0,5543.705
654,294,1,0,2802.207523809523
747,733,1,1,8626.307
10,756,1,1,7606.05
1061,0,0,0,0.0
902,614,1,0,4556.253000000001
646,740,1,1,5295.279166666667
780,352,1,0,2788.294166666666
103,404,1,0,4166.912345238095
29,541,1,0,5718.424166666667
866,461,1,1,6979.8341666666665
853,0,0,0,0.0
664,658,1,0,5095.78
819,755,1,1,9348.671999999999
82,783,1,0,7485.145833333334
212,537,1,1,5488.748317460317
1103,335,1,0,3946.2461904761903
234,1177,1,1,14578.31
703,252,1,0,2278.5405000000005
1030,534,1,1,6154.236833333333
866,452,1,0,5635.194166666667
348,0,0,0,0.0
1115,451,1,1,6826.916666666668
834,610,1,0,5272.4
338,575,1,0,6228.029833333334
425,638,1,1,5512.466000000001
877,793,1,1,5962.612079004329
249,489,1,1,4481.491666666667
920,658,1,1,7033.708499999999
996,703,1,1,6947.837500000002
604,0,0,0,0.0
440,0,0,0,0.0
1008,733,1,1,5669.659500000002
537,0,0,0,0.0
45,559,1,1,7620.1
615,1235,1,1,10039.35
777,0,0,0,0.0
789,530,1,1,3310.388476190476
894,894,1,0,6626.73
1040,931,1,1,9694.244666666667
552,523,1,0,5009.626666666667
1047,0,0,0,0.0
1037,0,0,0,0.0
551,873,1,0,5291.19
47,894,1,1,7222.334476190477
196,616,1,0,4200.012
54,725,1,1,8077.800166666665
293,711,1,0,5135.725
541,525,1,0,6925.62
894,1069,1,0,7312.99
107,948,1,0,7535.96
1047,427,1,0,3650.8555119047614
90,0,0,0,0.0
936,770,1,0,5841.338166666667
1011,0,0,0,0.0
905,0,0,0,0.0
485,555,1,0,5469.167166666665
97,422,1,0,3874.4256428571416
698,0,0,0,0.0
840,1166,1,1,8615.97
607,629,1,1,6620.262833333333
152,405,1,0,3074.959166666667
11,964,1,0,6304.91
395,605,1,1,4698.598
955,349,1,0,3339.9266666666663
947,1336,1,0,9370.417285714288
198,316,1,1,2822.43
878,503,1,0,5065.100833333333
293,857,1,0,6610.435666666666
24,1007,1,1,12171.1
369,695,1,1,8650.49
91,0,0,1,0.0
335,1713,1,0,9974.332
1026,1137,1,1,9531.081666666667
19,725,1,1,7869.05
835,608,1,0,4307.106166666667
927,834,1,0,5863.06
8,611,1,1,5418.450857142857
56,494,1,1,7551.885392857142
43,398,1,0,4294.7875
766,0,0,0,0.0
585,0,0,0,0.0
468,743,1,1,7130.932999999999
942,453,1,1,5799.36
765,442,1,0,5202.85
279,0,0,0,0.0
837,618,1,1,5283.773499999999
1084,805,1,0,6378.520833333334
307,305,1,1,2876.5506666666665
548,318,1,0,3315.6655476190476
34,0,0,0,0.0
991,574,1,1,6831.275333333333
1098,0,0,0,0.0
17,1022,1,1,8591.67
401,669,1,0,6265.305333333334
352,855,1,1,9973.24
383,2566,1,1,20776.62
493,739,1,0,6803.940166666667
16,610,1,0,6307.823999999999
488,405,1,1,4045.3430000000003
71,952,1,1,13414.43
593,969,1,0,7507.83357142857
546,1605,1,0,12622.31
679,0,0,0,0.0
81,0,0,0,0.0
149,582,1,0,5435.081666666668
381,0,0,0,0.0
156,659,1,0,5326.110833333334
141,639,1,1,6043.263333333332
1058,0,0,0,0.0
578,565,1,0,5584.918333333332
16,991,1,1,9115.328333333333
132,620,1,0,6338.156404761904
584,0,0,0,0.0
183,0,0,0,0.0
662,0,0,0,0.0
854,508,1,0,4742.856666666667
722,1466,1,0,8635.654738095238
1067,598,1,1,7591.834166666667
26,0,0,0,0.0
586,2131,1,0,13283.43
1035,245,1,0,2084.3462142857143
755,993,1,0,12254.096666666668
971,1313,1,1,12102.442480158728
891,1481,1,1,13133.51
837,328,1,0,2432.892333333333
414,402,1,1,5751.956166666667
633,438,1,0,5297.960999999999
917,508,1,0,4417.42
1057,710,1,1,8129.335238095239
644,0,0,0,0.0
972,374,1,1,3437.6333333333337
997,395,1,1,5448.075
886,0,0,0,0.0
810,473,1,1,5929.225333333333
229,1020,1,1,13619.33
95,1075,1,0,9575.79
402,630,1,1,6705.0545833333335
1101,1023,1,1,10929.4425
849,784,1,0,6421.631666666666
137,935,1,0,7095.7365238095235
39,842,1,1,7048.2091666666665
140,0,0,0,0.0
125,0,0,0,0.0
966,673,1,1,5162.344500000001
146,582,1,0,5859.341666666666
354,771,1,0,8643.09
997,0,0,0,0.0
471,439,1,0,4744.524166666667
876,900,1,0,7213.09
892,699,1,0,6016.140857142857
246,1162,1,1,10039.731166666666
111,622,1,1,7636.186658730157
294,740,1,0,4995.517500000001
602,514,1,0,5115.630000000001
457,0,0,0,0.0
828,557,1,0,4572.27
89,679,1,0,6032.47
180,882,1,0,7399.379666666667
856,1234,1,1,9603.943333333333
738,666,1,0,7695.788833333334
678,855,1,1,7951.3769999999995
611,529,1,0,6223.609833333334
341,710,1,0,4956.95
966,696,1,1,5671.797857142857
477,604,1,1,8755.43
63,501,1,0,4669.507666666667
626,966,1,0,9687.62
21,673,1,1,7691.123333333334
217,758,1,1,6366.384523809523
117,0,0,0,0.0
301,576,1,0,5300.78
674,871,1,0,6884.94
92,0,0,0,0.0
614,1190,1,1,8617.68
443,0,0,0,0.0
891,1226,1,0,8578.678666666667
490,0,0,0,0.0
778,638,1,0,4318.756833333334
645,1589,1,1,13837.625833333332
71,800,1,1,10510.81271428571
897,266,1,0,2246.065801587302
607,393,1,0,3219.067761904762
1086,746,1,0,6010.130166666666
442,500,1,1,5451.233666666667
237,459,1,0,3834.69
891,1151,1,1,8568.933333333332
651,1150,1,1,9838.520333333334
75,551,1,1,5329.181666666667
276,717,1,1,6247.874
579,888,1,0,7504.795
863,1240,1,1,11315.5675
494,778,1,0,5241.464166666667
789,0,0,0,0.0
158,608,1,0,9500.45
462,541,1,0,3927.976666666667
45,373,1,0,4485.148
50,363,1,1,4394.839999999999
1029,1002,1,1,7698.81
851,507,1,1,6195.11
352,562,1,0,5750.73767857143
481,452,1,1,5076.96
1072,689,1,1,7605.558857142856
189,0,0,0,0.0
861,0,0,0,0.0
230,1232,1,1,11669.61
86,0,0,0,0.0
231,398,1,1,5043.2283333333335
10,656,1,1,6656.07
878,818,1,1,8815.445345238095
1059,1005,1,0,6789.3965
203,581,1,0,5539.236666666668
404,693,1,1,6429.812
475,1011,1,1,7037.630666666667
906,1149,1,0,8618.97
918,260,1,0,2349.250833333333
283,845,1,1,8577.688333333332
959,416,1,0,4101.269166666666
669,0,0,0,0.0
768,1543,1,1,16270.268333333333
761,957,1,1,8140.084
340,847,1,1,8251.404444444444
203,873,1,1,7054.21
21,586,1,1,6627.484
906,1198,1,0,11403.58
440,734,1,1,7113.838333333334
296,814,1,1,8374.3195
986,1043,1,1,8836.98342857143
1046,497,1,0,5858.9578571428565
110,538,1,1,4553.4
1051,780,1,0,5289.796761904761
908,0,0,1,0.0
799,884,1,1,10437.703
1026,1080,1,0,7884.0175
491,0,0,0,0.0
812,895,1,1,7895.773499999999
774,822,1,1,6793.024416666666
72,391,1,0,3207.253503968254
438,682,1,1,7413.705
873,485,1,0,4052.2655000000004
803,393,1,0,4461.596333333334
961,1004,1,1,10092.93
761,1397,1,1,13424.22
582,1066,1,1,9954.847238095239
1029,737,1,0,4891.463333333333
929,872,1,0,7490.11
68,1445,1,0,10782.923333333334
303,0,0,0,0.0
891,1001,1,0,6956.22
469,1778,1,0,14359.25
1061,428,1,0,5416.858285714286
812,759,1,1,6656.5425
1031,443,1,1,5261.450738095239
40,566,1,1,4385.553333333333
1096,486,1,1,6013.234285714287
210,358,1,0,3140.52
153,545,1,0,5000.46080952381
1007,948,1,0,7221.04
596,651,1,0,3910.88
802,0,0,0,0.0
871,0,0,0,0.0
942,471,1,1,6376.424107142856
852,565,1,0,4072.96
309,694,1,1,9183.264166666668
572,0,0,0,0.0
874,476,1,1,4352.07130952381
604,630,1,1,9270.362833333333
718,0,0,0,0.0
812,738,1,0,5324.42
991,482,1,0,4846.10280952381
351,0,0,1,0.0
270,1361,1,1,11102.976666666666
151,834,1,1,9282.085833333334
242,0,0,1,0.0
842,1218,1,1,20210.918
1093,742,1,0,6520.534285714286
331,1176,1,1,10153.85
1087,672,1,1,7384.721666666666
1003,544,1,0,4655.458
1009,527,1,1,5715.206071428572
183,662,1,1,5825.786
56,408,1,0,5361.686666666667
825,490,1,1,4165.073333333333
1105,452,1,0,3753.532976190475
400,1041,1,0,6714.303011904762
581,622,1,1,5786.07
589,225,1,0,1772.9890476190476
968,0,0,0,0.0
140,1048,1,1,8310.8955
699,897,1,0,7013.391500000001
422,432,1,0,3992.6842857142865
1054,580,1,0,5355.202166666667
543,196,1,0,1965.3066666666666
181,614,1,0,5219.898551587303
890,410,1,1,5269.91
1011,1168,1,0,9446.31
122,567,1,1,4695.299357142857
848,932,1,1,8822.108166666667
756,2287,1,0,14150.48
1012,678,1,0,6251.9
3,812,1,1,8049.283333333335
1066,1056,1,0,9982.57230952381
315,387,1,0,3594.2980000000007
511,0,0,0,0.0
732,432,1,0,3324.548333333333
1020,1131,1,0,8717.133333333333
738,787,1,1,10115.88373809524
997,378,1,0,4387.771000000001
566,515,1,0,4252.638333333333
217,576,1,0,4104.183666666667
869,758,1,0,4518.598666666665
168,458,1,0,4704.918
533,957,1,1,10444.61
108,987,1,1,12790.76
1058,580,1,0,5292.454250000001
822,834,1,1,12088.22914285714
702,306,1,0,3692.6615865800854
742,1196,1,1,12127.95
828,480,1,0,4194.560285714286
885,0,0,0,0.0
605,448,1,0,6109.830000000001
165,410,1,0,3707.35
752,403,1,0,3978.247714285714
